seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
123,FT,freeze_all,0,0.500000,54000,12,0,82096,0,0.000000,,98.400000,98.433333,80.333333,92.683333,96.683333,98.116667,80.333333,88.300000,92.816667,94.800000,92.683333,96.050000,97.850000,98.716667,96.683333,98.400000,99.300000,99.583333,98.116667,99.166667,99.650000,99.833333,0.542919,3.084315,80.133333,92.883333,96.600000,98.366667,80.150000,88.050000,92.166667,94.483333,92.883333,95.850000,97.633333,98.483333,96.600000,98.433333,99.116667,99.450000,98.366667,99.383333,99.650000,99.783333,0.611984,3.307867,v4.1,jobs/finetune/trainfrac_0.500000/blockage_000/freeze_freeze_all
123,FT,freeze_all,20,0.500000,54000,1,0,82096,0,0.000000,,85.583333,85.166667,54.566667,72.833333,81.183333,84.500000,54.566667,63.333333,71.400000,76.833333,72.833333,79.033333,84.866667,88.166667,81.183333,85.583333,89.200000,91.316667,84.500000,88.150000,91.000000,92.850000,2.542299,14.368901,53.633333,72.233333,80.616667,84.133333,53.650000,62.516667,71.116667,76.783333,72.233333,78.850000,84.216667,87.783333,80.616667,85.166667,88.750000,91.233333,84.133333,87.816667,90.850000,92.816667,2.630775,15.026254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,0.500000,54000,2,0,82096,0,0.000000,,85.583333,85.166667,54.566667,72.833333,81.183333,84.500000,54.566667,63.333333,71.400000,76.833333,72.833333,79.033333,84.866667,88.166667,81.183333,85.583333,89.200000,91.316667,84.500000,88.150000,91.000000,92.850000,2.542299,14.368901,53.633333,72.233333,80.616667,84.133333,53.650000,62.516667,71.116667,76.783333,72.233333,78.850000,84.216667,87.783333,80.616667,85.166667,88.750000,91.233333,84.133333,87.816667,90.850000,92.816667,2.630775,15.026254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,0.500000,54000,3,0,82096,0,0.000000,,85.583333,85.166667,54.566667,72.833333,81.183333,84.500000,54.566667,63.333333,71.400000,76.833333,72.833333,79.033333,84.866667,88.166667,81.183333,85.583333,89.200000,91.316667,84.500000,88.150000,91.000000,92.850000,2.542299,14.368901,53.633333,72.233333,80.616667,84.133333,53.650000,62.516667,71.116667,76.783333,72.233333,78.850000,84.216667,87.783333,80.616667,85.166667,88.750000,91.233333,84.133333,87.816667,90.850000,92.816667,2.630775,15.026254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,0.500000,54000,5,0,82096,0,0.000000,,85.583333,85.166667,54.566667,72.833333,81.183333,84.500000,54.566667,63.333333,71.400000,76.833333,72.833333,79.033333,84.866667,88.166667,81.183333,85.583333,89.200000,91.316667,84.500000,88.150000,91.000000,92.850000,2.542299,14.368901,53.633333,72.233333,80.616667,84.133333,53.650000,62.516667,71.116667,76.783333,72.233333,78.850000,84.216667,87.783333,80.616667,85.166667,88.750000,91.233333,84.133333,87.816667,90.850000,92.816667,2.630775,15.026254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,0.500000,54000,8,0,82096,0,0.000000,,85.583333,85.166667,54.566667,72.833333,81.183333,84.500000,54.566667,63.333333,71.400000,76.833333,72.833333,79.033333,84.866667,88.166667,81.183333,85.583333,89.200000,91.316667,84.500000,88.150000,91.000000,92.850000,2.542299,14.368901,53.633333,72.233333,80.616667,84.133333,53.650000,62.516667,71.116667,76.783333,72.233333,78.850000,84.216667,87.783333,80.616667,85.166667,88.750000,91.233333,84.133333,87.816667,90.850000,92.816667,2.630775,15.026254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,0.500000,54000,10,0,82096,0,0.000000,,85.583333,85.166667,54.566667,72.833333,81.183333,84.500000,54.566667,63.333333,71.400000,76.833333,72.833333,79.033333,84.866667,88.166667,81.183333,85.583333,89.200000,91.316667,84.500000,88.150000,91.000000,92.850000,2.542299,14.368901,53.633333,72.233333,80.616667,84.133333,53.650000,62.516667,71.116667,76.783333,72.233333,78.850000,84.216667,87.783333,80.616667,85.166667,88.750000,91.233333,84.133333,87.816667,90.850000,92.816667,2.630775,15.026254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,0.500000,54000,12,0,82096,0,0.000000,,85.583333,85.166667,54.566667,72.833333,81.183333,84.500000,54.566667,63.333333,71.400000,76.833333,72.833333,79.033333,84.866667,88.166667,81.183333,85.583333,89.200000,91.316667,84.500000,88.150000,91.000000,92.850000,2.542299,14.368901,53.633333,72.233333,80.616667,84.133333,53.650000,62.516667,71.116667,76.783333,72.233333,78.850000,84.216667,87.783333,80.616667,85.166667,88.750000,91.233333,84.133333,87.816667,90.850000,92.816667,2.630775,15.026254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_020/freeze_freeze_all
123,FT,freeze_all,40,0.500000,54000,1,0,82096,0,0.000000,,80.716667,80.283333,46.116667,65.550000,75.100000,80.166667,46.116667,54.000000,62.150000,68.183333,65.550000,72.700000,79.183333,83.133333,75.100000,80.716667,85.433333,88.266667,80.166667,84.800000,88.550000,91.066667,3.411692,16.130255,46.283333,65.383333,74.500000,79.550000,46.300000,54.500000,62.516667,68.683333,65.383333,72.650000,78.450000,82.766667,74.500000,80.283333,84.616667,87.816667,79.550000,84.300000,88.300000,90.916667,3.481684,16.501376,v4.1,jobs/finetune/trainfrac_0.500000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,0.500000,54000,2,0,82096,0,0.000000,,80.716667,80.283333,46.116667,65.550000,75.100000,80.166667,46.116667,54.000000,62.150000,68.183333,65.550000,72.700000,79.183333,83.133333,75.100000,80.716667,85.433333,88.266667,80.166667,84.800000,88.550000,91.066667,3.411692,16.130255,46.283333,65.383333,74.500000,79.550000,46.300000,54.500000,62.516667,68.683333,65.383333,72.650000,78.450000,82.766667,74.500000,80.283333,84.616667,87.816667,79.550000,84.300000,88.300000,90.916667,3.481684,16.501376,v4.1,jobs/finetune/trainfrac_0.500000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,0.500000,54000,3,0,82096,0,0.000000,,80.716667,80.283333,46.116667,65.550000,75.100000,80.166667,46.116667,54.000000,62.150000,68.183333,65.550000,72.700000,79.183333,83.133333,75.100000,80.716667,85.433333,88.266667,80.166667,84.800000,88.550000,91.066667,3.411692,16.130255,46.283333,65.383333,74.500000,79.550000,46.300000,54.500000,62.516667,68.683333,65.383333,72.650000,78.450000,82.766667,74.500000,80.283333,84.616667,87.816667,79.550000,84.300000,88.300000,90.916667,3.481684,16.501376,v4.1,jobs/finetune/trainfrac_0.500000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,0.500000,54000,5,0,82096,0,0.000000,,80.716667,80.283333,46.116667,65.550000,75.100000,80.166667,46.116667,54.000000,62.150000,68.183333,65.550000,72.700000,79.183333,83.133333,75.100000,80.716667,85.433333,88.266667,80.166667,84.800000,88.550000,91.066667,3.411692,16.130255,46.283333,65.383333,74.500000,79.550000,46.300000,54.500000,62.516667,68.683333,65.383333,72.650000,78.450000,82.766667,74.500000,80.283333,84.616667,87.816667,79.550000,84.300000,88.300000,90.916667,3.481684,16.501376,v4.1,jobs/finetune/trainfrac_0.500000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,0.500000,54000,8,0,82096,0,0.000000,,80.716667,80.283333,46.116667,65.550000,75.100000,80.166667,46.116667,54.000000,62.150000,68.183333,65.550000,72.700000,79.183333,83.133333,75.100000,80.716667,85.433333,88.266667,80.166667,84.800000,88.550000,91.066667,3.411692,16.130255,46.283333,65.383333,74.500000,79.550000,46.300000,54.500000,62.516667,68.683333,65.383333,72.650000,78.450000,82.766667,74.500000,80.283333,84.616667,87.816667,79.550000,84.300000,88.300000,90.916667,3.481684,16.501376,v4.1,jobs/finetune/trainfrac_0.500000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,0.500000,54000,10,0,82096,0,0.000000,,80.716667,80.283333,46.116667,65.550000,75.100000,80.166667,46.116667,54.000000,62.150000,68.183333,65.550000,72.700000,79.183333,83.133333,75.100000,80.716667,85.433333,88.266667,80.166667,84.800000,88.550000,91.066667,3.411692,16.130255,46.283333,65.383333,74.500000,79.550000,46.300000,54.500000,62.516667,68.683333,65.383333,72.650000,78.450000,82.766667,74.500000,80.283333,84.616667,87.816667,79.550000,84.300000,88.300000,90.916667,3.481684,16.501376,v4.1,jobs/finetune/trainfrac_0.500000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,0.500000,54000,12,0,82096,0,0.000000,,80.716667,80.283333,46.116667,65.550000,75.100000,80.166667,46.116667,54.000000,62.150000,68.183333,65.550000,72.700000,79.183333,83.133333,75.100000,80.716667,85.433333,88.266667,80.166667,84.800000,88.550000,91.066667,3.411692,16.130255,46.283333,65.383333,74.500000,79.550000,46.300000,54.500000,62.516667,68.683333,65.383333,72.650000,78.450000,82.766667,74.500000,80.283333,84.616667,87.816667,79.550000,84.300000,88.300000,90.916667,3.481684,16.501376,v4.1,jobs/finetune/trainfrac_0.500000/blockage_040/freeze_freeze_all
123,FT,freeze_all,60,0.500000,54000,1,0,82096,0,0.000000,,75.516667,75.550000,40.033333,59.700000,69.800000,76.166667,40.033333,46.950000,53.900000,59.516667,59.700000,66.766667,73.333333,77.750000,69.800000,75.516667,80.683333,83.833333,76.166667,81.200000,85.600000,88.350000,4.720888,18.598205,40.400000,59.100000,69.466667,75.666667,40.416667,47.750000,55.066667,60.583333,59.100000,66.800000,73.083333,77.733333,69.466667,75.550000,80.216667,83.816667,75.666667,81.133333,85.416667,88.233333,4.846472,19.699964,v4.1,jobs/finetune/trainfrac_0.500000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,0.500000,54000,2,0,82096,0,0.000000,,75.516667,75.550000,40.033333,59.700000,69.800000,76.166667,40.033333,46.950000,53.900000,59.516667,59.700000,66.766667,73.333333,77.750000,69.800000,75.516667,80.683333,83.833333,76.166667,81.200000,85.600000,88.350000,4.720888,18.598205,40.400000,59.100000,69.466667,75.666667,40.416667,47.750000,55.066667,60.583333,59.100000,66.800000,73.083333,77.733333,69.466667,75.550000,80.216667,83.816667,75.666667,81.133333,85.416667,88.233333,4.846472,19.699964,v4.1,jobs/finetune/trainfrac_0.500000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,0.500000,54000,3,0,82096,0,0.000000,,75.516667,75.550000,40.033333,59.700000,69.800000,76.166667,40.033333,46.950000,53.900000,59.516667,59.700000,66.766667,73.333333,77.750000,69.800000,75.516667,80.683333,83.833333,76.166667,81.200000,85.600000,88.350000,4.720888,18.598205,40.400000,59.100000,69.466667,75.666667,40.416667,47.750000,55.066667,60.583333,59.100000,66.800000,73.083333,77.733333,69.466667,75.550000,80.216667,83.816667,75.666667,81.133333,85.416667,88.233333,4.846472,19.699964,v4.1,jobs/finetune/trainfrac_0.500000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,0.500000,54000,5,0,82096,0,0.000000,,75.516667,75.550000,40.033333,59.700000,69.800000,76.166667,40.033333,46.950000,53.900000,59.516667,59.700000,66.766667,73.333333,77.750000,69.800000,75.516667,80.683333,83.833333,76.166667,81.200000,85.600000,88.350000,4.720888,18.598205,40.400000,59.100000,69.466667,75.666667,40.416667,47.750000,55.066667,60.583333,59.100000,66.800000,73.083333,77.733333,69.466667,75.550000,80.216667,83.816667,75.666667,81.133333,85.416667,88.233333,4.846472,19.699964,v4.1,jobs/finetune/trainfrac_0.500000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,0.500000,54000,8,0,82096,0,0.000000,,75.516667,75.550000,40.033333,59.700000,69.800000,76.166667,40.033333,46.950000,53.900000,59.516667,59.700000,66.766667,73.333333,77.750000,69.800000,75.516667,80.683333,83.833333,76.166667,81.200000,85.600000,88.350000,4.720888,18.598205,40.400000,59.100000,69.466667,75.666667,40.416667,47.750000,55.066667,60.583333,59.100000,66.800000,73.083333,77.733333,69.466667,75.550000,80.216667,83.816667,75.666667,81.133333,85.416667,88.233333,4.846472,19.699964,v4.1,jobs/finetune/trainfrac_0.500000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,0.500000,54000,10,0,82096,0,0.000000,,75.516667,75.550000,40.033333,59.700000,69.800000,76.166667,40.033333,46.950000,53.900000,59.516667,59.700000,66.766667,73.333333,77.750000,69.800000,75.516667,80.683333,83.833333,76.166667,81.200000,85.600000,88.350000,4.720888,18.598205,40.400000,59.100000,69.466667,75.666667,40.416667,47.750000,55.066667,60.583333,59.100000,66.800000,73.083333,77.733333,69.466667,75.550000,80.216667,83.816667,75.666667,81.133333,85.416667,88.233333,4.846472,19.699964,v4.1,jobs/finetune/trainfrac_0.500000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,0.500000,54000,12,0,82096,0,0.000000,,75.516667,75.550000,40.033333,59.700000,69.800000,76.166667,40.033333,46.950000,53.900000,59.516667,59.700000,66.766667,73.333333,77.750000,69.800000,75.516667,80.683333,83.833333,76.166667,81.200000,85.600000,88.350000,4.720888,18.598205,40.400000,59.100000,69.466667,75.666667,40.416667,47.750000,55.066667,60.583333,59.100000,66.800000,73.083333,77.733333,69.466667,75.550000,80.216667,83.816667,75.666667,81.133333,85.416667,88.233333,4.846472,19.699964,v4.1,jobs/finetune/trainfrac_0.500000/blockage_060/freeze_freeze_all
123,FT,freeze_all,80,0.500000,54000,1,0,82096,0,0.000000,,71.683333,71.616667,32.916667,53.950000,65.866667,73.083333,32.916667,38.866667,44.850000,50.033333,53.950000,60.933333,67.316667,72.083333,65.866667,71.683333,76.883333,80.350000,73.083333,78.250000,82.533333,85.483333,6.451482,21.251024,33.050000,53.616667,65.516667,72.300000,33.066667,39.500000,45.966667,51.033333,53.616667,60.750000,67.350000,72.433333,65.516667,71.616667,76.400000,80.416667,72.300000,77.900000,82.316667,85.316667,6.558872,21.398254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,0.500000,54000,2,0,82096,0,0.000000,,71.683333,71.616667,32.916667,53.950000,65.866667,73.083333,32.916667,38.866667,44.850000,50.033333,53.950000,60.933333,67.316667,72.083333,65.866667,71.683333,76.883333,80.350000,73.083333,78.250000,82.533333,85.483333,6.451482,21.251024,33.050000,53.616667,65.516667,72.300000,33.066667,39.500000,45.966667,51.033333,53.616667,60.750000,67.350000,72.433333,65.516667,71.616667,76.400000,80.416667,72.300000,77.900000,82.316667,85.316667,6.558872,21.398254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,0.500000,54000,3,0,82096,0,0.000000,,71.683333,71.616667,32.916667,53.950000,65.866667,73.083333,32.916667,38.866667,44.850000,50.033333,53.950000,60.933333,67.316667,72.083333,65.866667,71.683333,76.883333,80.350000,73.083333,78.250000,82.533333,85.483333,6.451482,21.251024,33.050000,53.616667,65.516667,72.300000,33.066667,39.500000,45.966667,51.033333,53.616667,60.750000,67.350000,72.433333,65.516667,71.616667,76.400000,80.416667,72.300000,77.900000,82.316667,85.316667,6.558872,21.398254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,0.500000,54000,5,0,82096,0,0.000000,,71.683333,71.616667,32.916667,53.950000,65.866667,73.083333,32.916667,38.866667,44.850000,50.033333,53.950000,60.933333,67.316667,72.083333,65.866667,71.683333,76.883333,80.350000,73.083333,78.250000,82.533333,85.483333,6.451482,21.251024,33.050000,53.616667,65.516667,72.300000,33.066667,39.500000,45.966667,51.033333,53.616667,60.750000,67.350000,72.433333,65.516667,71.616667,76.400000,80.416667,72.300000,77.900000,82.316667,85.316667,6.558872,21.398254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,0.500000,54000,8,0,82096,0,0.000000,,71.683333,71.616667,32.916667,53.950000,65.866667,73.083333,32.916667,38.866667,44.850000,50.033333,53.950000,60.933333,67.316667,72.083333,65.866667,71.683333,76.883333,80.350000,73.083333,78.250000,82.533333,85.483333,6.451482,21.251024,33.050000,53.616667,65.516667,72.300000,33.066667,39.500000,45.966667,51.033333,53.616667,60.750000,67.350000,72.433333,65.516667,71.616667,76.400000,80.416667,72.300000,77.900000,82.316667,85.316667,6.558872,21.398254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,0.500000,54000,10,0,82096,0,0.000000,,71.683333,71.616667,32.916667,53.950000,65.866667,73.083333,32.916667,38.866667,44.850000,50.033333,53.950000,60.933333,67.316667,72.083333,65.866667,71.683333,76.883333,80.350000,73.083333,78.250000,82.533333,85.483333,6.451482,21.251024,33.050000,53.616667,65.516667,72.300000,33.066667,39.500000,45.966667,51.033333,53.616667,60.750000,67.350000,72.433333,65.516667,71.616667,76.400000,80.416667,72.300000,77.900000,82.316667,85.316667,6.558872,21.398254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,0.500000,54000,12,0,82096,0,0.000000,,71.683333,71.616667,32.916667,53.950000,65.866667,73.083333,32.916667,38.866667,44.850000,50.033333,53.950000,60.933333,67.316667,72.083333,65.866667,71.683333,76.883333,80.350000,73.083333,78.250000,82.533333,85.483333,6.451482,21.251024,33.050000,53.616667,65.516667,72.300000,33.066667,39.500000,45.966667,51.033333,53.616667,60.750000,67.350000,72.433333,65.516667,71.616667,76.400000,80.416667,72.300000,77.900000,82.316667,85.316667,6.558872,21.398254,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
123,FT,freeze_all,100,0.500000,54000,1,0,82096,0,0.000000,,68.133333,67.900000,27.716667,48.466667,62.483333,70.233333,27.716667,32.550000,38.033333,42.450000,48.466667,54.850000,61.200000,66.116667,62.483333,68.133333,73.150000,76.783333,70.233333,75.400000,79.783333,82.883333,7.850579,22.212311,27.016667,47.983333,62.216667,69.633333,27.033333,32.533333,38.183333,42.800000,47.983333,54.783333,61.166667,66.483333,62.216667,67.900000,72.666667,76.850000,69.633333,75.116667,79.350000,82.483333,8.047912,22.831404,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,0.500000,54000,2,0,82096,0,0.000000,,68.133333,67.900000,27.716667,48.466667,62.483333,70.233333,27.716667,32.550000,38.033333,42.450000,48.466667,54.850000,61.200000,66.116667,62.483333,68.133333,73.150000,76.783333,70.233333,75.400000,79.783333,82.883333,7.850579,22.212311,27.016667,47.983333,62.216667,69.633333,27.033333,32.533333,38.183333,42.800000,47.983333,54.783333,61.166667,66.483333,62.216667,67.900000,72.666667,76.850000,69.633333,75.116667,79.350000,82.483333,8.047912,22.831404,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,0.500000,54000,3,0,82096,0,0.000000,,68.133333,67.900000,27.716667,48.466667,62.483333,70.233333,27.716667,32.550000,38.033333,42.450000,48.466667,54.850000,61.200000,66.116667,62.483333,68.133333,73.150000,76.783333,70.233333,75.400000,79.783333,82.883333,7.850579,22.212311,27.016667,47.983333,62.216667,69.633333,27.033333,32.533333,38.183333,42.800000,47.983333,54.783333,61.166667,66.483333,62.216667,67.900000,72.666667,76.850000,69.633333,75.116667,79.350000,82.483333,8.047912,22.831404,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,0.500000,54000,5,0,82096,0,0.000000,,68.133333,67.900000,27.716667,48.466667,62.483333,70.233333,27.716667,32.550000,38.033333,42.450000,48.466667,54.850000,61.200000,66.116667,62.483333,68.133333,73.150000,76.783333,70.233333,75.400000,79.783333,82.883333,7.850579,22.212311,27.016667,47.983333,62.216667,69.633333,27.033333,32.533333,38.183333,42.800000,47.983333,54.783333,61.166667,66.483333,62.216667,67.900000,72.666667,76.850000,69.633333,75.116667,79.350000,82.483333,8.047912,22.831404,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,0.500000,54000,8,0,82096,0,0.000000,,68.133333,67.900000,27.716667,48.466667,62.483333,70.233333,27.716667,32.550000,38.033333,42.450000,48.466667,54.850000,61.200000,66.116667,62.483333,68.133333,73.150000,76.783333,70.233333,75.400000,79.783333,82.883333,7.850579,22.212311,27.016667,47.983333,62.216667,69.633333,27.033333,32.533333,38.183333,42.800000,47.983333,54.783333,61.166667,66.483333,62.216667,67.900000,72.666667,76.850000,69.633333,75.116667,79.350000,82.483333,8.047912,22.831404,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
